Querier,Cache log
Querier,Cache log
Querier,Cache log
7432,updation
12479,updation
26371,miss
428,updation
26371,hit
14996,updation
32816,updation
13797,miss
17956,updation
30250,updation
10479,regenerate
23400,hit
9823,updation
32774,updation
14068,miss
19782,updation
8830,updation
30088,updation
177,updation
34290,miss
5766,miss
22764,regenerate
34912,updation
1085,updation
30707,updation
35244,updation
30088,regenerate
9746,updation
2102,updation
23978,updation
13748,updation
1581,updation
10490,miss
12775,updation
34058,updation
31418,updation
15230,updation
1912,updation
7366,updation
2124,updation
13024,updation
33728,miss
17290,regenerate
4889,miss
36348,updation
4141,updation
18654,updation
20006,miss
9178,miss
19345,updation
13824,updation
17956,regenerate
14515,updation
34342,updation
36254,updation
26475,miss
26710,updation
26265,updation
4141,updation
11595,updation
30117,updation
34397,updation
10054,updation
7366,regenerate
31264,updation
26475,hit
8830,updation
11315,miss
36254,updation
31418,regenerate
19963,updation
428,regenerate
34397,regenerate
3718,miss
34410,updation
30117,regenerate
11660,updation
15574,updation
35302,updation
3100,updation
29156,updation
9178,hit
23416,miss
34618,miss
31086,updation
11282,updation
18306,updation
5566,miss
28114,miss
3914,updation
23978,regenerate
21345,updation
33049,updation
25357,updation
16771,updation
34397,hit
26710,updation
496,updation
27046,updation
6367,updation
30350,miss
4889,hit
27830,updation
9746,updation
1351,regenerate
34342,updation
11043,updation
11595,regenerate
34280,miss
20532,updation
9674,updation
7208,hit
19101,updation
1267,updation
23978,hit
29514,updation
28836,miss
31086,updation
16662,updation
29514,regenerate
34410,regenerate
29699,updation
17064,updation
13708,updation
32069,updation
10054,updation
32603,updation
6029,updation
16607,miss
11595,hit
21396,updation
6533,updation
2045,updation
4702,updation
2045,regenerate
14525,updation
7208,hit
10054,regenerate
34912,updation
36241,updation
27830,updation
32816,updation
15011,miss
3822,updation
1704,miss
28194,miss
35302,updation
8389,updation
23969,regenerate
19744,miss
11595,hit
11135,updation
1267,updation
12479,regenerate
29260,updation
18306,updation
27259,miss
9746,updation
16071,updation
19684,regenerate
14813,miss
23969,regenerate
26366,updation
1351,regenerate
23371,updation
25357,updation
29260,regenerate
29540,updation
30088,updation
6318,miss
20667,miss
1704,hit
15354,updation
9746,regenerate
18648,miss
35689,updation
26994,updation
7598,updation
14996,updation
13353,updation
30077,updation
1267,updation
19719,miss
13353,regenerate
3680,updation
1408,miss
22235,updation
6415,updation
12141,miss
29826,updation
23519,miss
32069,updation
26710,updation
30134,updation
19719,hit
32083,updation
20667,regenerate
27302,updation
31408,updation
13661,miss
35689,regenerate
8389,regenerate
12054,updation
1408,regenerate
17798,updation
3756,updation
17778,updation
31303,updation
21345,updation
2427,updation
34290,updation
31342,updation
33733,updation
1581,updation
3914,updation
20532,updation
17463,updation
31408,regenerate
35689,hit
11595,updation
26366,updation
25956,updation
10287,updation
8071,miss
32741,miss
24802,updation
1704,updation
12873,miss
10287,regenerate
33418,updation
16622,miss
14601,miss
30720,updation
24802,regenerate
29372,updation
7432,updation
13353,updation
9375,miss
6626,updation
803,updation
20667,regenerate
23791,updation
28490,updation
6367,updation
13661,hit
12873,hit
22282,updation
27309,miss
33971,updation
14246,updation
364,updation
29699,updation
8071,updation
12148,miss
10054,updation
31408,updation
11629,updation
6415,updation
4702,updation
34342,updation
23540,updation
28114,updation
36241,updation
30077,regenerate
13944,miss
27323,updation
5394,miss
20845,miss
6556,updation
28278,miss
27830,updation
34568,miss
15365,updation
34342,regenerate
5674,miss
23371,updation
9522,updation
34618,updation
364,updation
15486,updation
14068,updation
5997,updation
28393,updation
32634,updation
7016,updation
10479,updation
34380,updation
14451,updation
29699,regenerate
20667,regenerate
29072,updation
24514,miss
3476,updation
31086,updation
16920,updation
11043,regenerate
12148,regenerate
5674,hit
29826,updation
7366,updation
9746,updation
11315,updation
15230,regenerate
9939,updation
17064,updation
35689,updation
11221,updation
22282,regenerate
32069,updation
13073,miss
6415,updation
5654,updation
28153,updation
30707,updation
34084,updation
27259,updation
34679,miss
5352,updation
10455,updation
17064,regenerate
8071,regenerate
31303,updation
15574,updation
16920,updation
3328,updation
30696,miss
13572,updation
23969,updation
8389,updation
28878,miss
19421,updation
26994,updation
4331,updation
10287,updation
8071,hit
22549,miss
28335,updation
13512,updation
16948,miss
13708,updation
30414,updation
12108,updation
10479,regenerate
14996,updation
14930,miss
26697,updation
34647,miss
35302,updation
2108,miss
13471,updation
21345,updation
25223,miss
21741,miss
11629,updation
24388,miss
364,updation
31943,miss
7069,updation
3328,updation
24200,updation
26096,updation
2045,updation
17956,updation
1704,updation
9375,updation
26994,updation
22305,updation
6626,updation
33049,updation
23952,updation
21345,regenerate
7366,updation
4178,miss
26366,updation
28020,updation
23203,updation
12054,updation
34342,updation
31086,regenerate
36254,updation
9939,regenerate
30077,hit
28153,updation
17290,updation
1081,miss
31264,updation
11650,updation
6533,updation
36348,updation
35689,updation
13471,regenerate
12840,updation
4095,updation
16749,miss
5379,updation
2108,regenerate
28490,updation
32774,updation
6318,updation
27302,updation
15365,updation
8197,updation
23907,miss
13512,updation
496,updation
30350,updation
18648,hit
31264,updation
30743,miss
21345,updation
15486,updation
14629,updation
1704,regenerate
19744,updation
1081,hit
23791,regenerate
23791,regenerate
31418,updation
32913,hit
5131,miss
32634,updation
11650,updation
34618,updation
2045,regenerate
6367,updation
8620,miss
18852,updation
19421,updation
23978,updation
11650,regenerate
34772,miss
10285,miss
6415,updation
14246,updation
13708,updation
4167,updation
5997,updation
11383,updation
33728,updation
2102,updation
36373,updation
17064,updation
12387,updation
35240,updation
29936,updation
21741,updation
21396,updation
3718,updation
25357,updation
1545,miss
17196,updation
9375,regenerate
1408,updation
34912,updation
4415,miss
14515,updation
25113,miss
1455,updation
22019,miss
34912,regenerate
3680,updation
33850,miss
30707,updation
12141,updation
35470,miss
25223,updation
4331,updation
1085,updation
28490,updation
16622,updation
5833,miss
4167,regenerate
5674,updation
1455,updation
23952,updation
24125,miss
17290,updation
12775,updation
14996,updation
36401,updation
35836,updation
2561,miss
25113,hit
10054,updation
6415,updation
19101,updation
4167,hit
28114,updation
11135,updation
15486,updation
31408,updation
24388,hit
3822,updation
31264,updation
1351,updation
12148,updation
8830,updation
1545,updation
10283,miss
14068,updation
34410,updation
30077,hit
13572,updation
26648,miss
5654,updation
12775,regenerate
13409,miss
14451,updation
32888,updation
16143,updation
17621,miss
35240,updation
33733,updation
7802,updation
1023,miss
32888,regenerate
26171,miss
30311,updation
31303,updation
12108,updation
177,updation
34618,updation
29699,updation
33971,updation
32634,updation
15574,updation
5692,miss
17225,miss
11282,updation
21396,updation
24802,updation
8389,updation
13944,updation
21475,miss
11383,updation
18852,regenerate
17196,regenerate
19782,updation
7432,updation
32888,regenerate
26555,updation
12387,regenerate
22549,updation
14930,updation
19345,updation
31943,regenerate
8071,updation
15088,miss
8071,regenerate
2102,regenerate
23416,updation
17290,regenerate
19991,miss
8830,updation
26265,updation
2836,miss
15486,updation
21773,miss
17196,hit
16622,updation
16143,updation
11858,miss
12499,miss
25113,updation
35796,updation
9823,updation
19744,regenerate
9375,updation
4331,updation
1704,hit
803,updation
16749,updation
30696,updation
299,updation
16948,updation
